SUMLEV,REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,AGE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
040,2,4,29,Missouri,0,1,4,40,1730,1730,1780,1830,1826,1948,1956,2006,1952,1845,1941
040,2,4,29,Missouri,0,1,5,40,73,73,76,89,85,85,105,104,113,112,135
040,2,4,29,Missouri,0,1,6,40,875,875,900,945,899,895,918,925,903,1009,996
040,2,4,29,Missouri,0,2,1,40,2600,2600,2585,2578,2756,2836,2856,2822,2823,2999,3230
040,2,4,29,Missouri,0,2,2,40,118,118,116,119,130,143,114,151,173,140,142
040,2,4,29,Missouri,0,2,3,40,82,82,91,98,102,94,98,103,115,121,134
040,2,4,29,Missouri,0,2,4,40,36,36,34,32,27,31,26,37,22,42,48
040,2,4,29,Missouri,0,2,5,40,18,18,19,22,21,21,28,23,24,23,21
040,2,4,29,Missouri,0,2,6,40,82,82,84,92,100,94,95,125,131,130,136
040,2,4,29,Missouri,1,0,1,40,33583,33584,33713,33306,30894,28878,28530,29354,28568,29980,30655
040,2,4,29,Missouri,1,0,2,40,4364,4364,4372,4379,4230,4040,3812,3962,3704,3821,3977
040,2,4,29,Missouri,1,0,3,40,232,232,230,217,218,196,212,209,217,245,256
040,2,4,29,Missouri,1,0,4,40,856,856,871,890,875,882,877,971,933,889,942
040,2,4,29,Missouri,1,0,5,40,46,46,48,61,54,53,67,60,63,71,77
040,2,4,29,Missouri,1,0,6,40,467,467,482,507,470,491,511,524,483,559,533
040,2,4,29,Missouri,1,1,1,40,32208,32209,32341,31951,29438,27422,27013,27891,27070,28364,28906
040,2,4,29,Missouri,1,1,2,40,4307,4307,4315,4316,4169,3978,3753,3889,3622,3758,3921
040,2,4,29,Missouri,1,1,3,40,196,196,187,168,169,144,156,156,155,175,172
040,2,4,29,Missouri,1,1,4,40,833,833,850,874,861,870,865,954,923,867,917
040,2,4,29,Missouri,1,1,5,40,36,36,37,46,46,45,53,53,51,58,65
040,2,4,29,Missouri,1,1,6,40,424,424,436,454,420,443,462,459,421,490,471
040,2,4,29,Missouri,1,2,1,40,1375,1375,1372,1355,1456,1456,1517,1463,1498,1616,1749
040,2,4,29,Missouri,1,2,2,40,57,57,57,63,61,62,59,73,82,63,56
040,2,4,29,Missouri,1,2,3,40,36,36,43,49,49,52,56,53,62,70,84
040,2,4,29,Missouri,1,2,4,40,23,23,21,16,14,12,12,17,10,22,25
040,2,4,29,Missouri,1,2,5,40,10,10,11,15,8,8,14,7,12,13,12
040,2,4,29,Missouri,1,2,6,40,43,43,46,53,50,48,49,65,62,69,62
040,2,4,29,Missouri,2,0,1,40,33121,33121,33277,33040,30742,28829,28047,29091,28128,29587,29744
040,2,4,29,Missouri,2,0,2,40,5025,5025,5056,5112,4952,4677,4449,4680,4498,4627,4735
040,2,4,29,Missouri,2,0,3,40,198,198,207,217,201,189,178,173,195,192,209
040,2,4,29,Missouri,2,0,4,40,910,910,943,972,978,1097,1105,1072,1041,998,1047
040,2,4,29,Missouri,2,0,5,40,45,45,47,50,52,53,66,67,74,64,79
040,2,4,29,Missouri,2,0,6,40,490,490,502,530,529,498,502,526,551,580,599
040,2,4,29,Missouri,2,1,1,40,31896,31896,32064,31817,29442,27449,26708,27732,26803,28204,28263
040,2,4,29,Missouri,2,1,2,40,4964,4964,4997,5056,4883,4596,4394,4602,4407,4550,4649
040,2,4,29,Missouri,2,1,3,40,152,152,159,168,148,147,136,123,142,141,159
040,2,4,29,Missouri,2,1,4,40,897,897,930,956,965,1078,1091,1052,1029,978,1024
040,2,4,29,Missouri,2,1,5,40,37,37,39,43,39,40,52,51,62,54,70
040,2,4,29,Missouri,2,1,6,40,451,451,464,491,479,452,456,466,482,519,525
040,2,4,29,Missouri,2,2,1,40,1225,1225,1213,1223,1300,1380,1339,1359,1325,1383,1481
040,2,4,29,Missouri,2,2,2,40,61,61,59,56,69,81,55,78,91,77,86
040,2,4,29,Missouri,2,2,3,40,46,46,48,49,53,42,42,50,53,51,50
040,2,4,29,Missouri,2,2,4,40,13,13,13,16,13,19,14,20,12,20,23
040,2,4,29,Missouri,2,2,5,40,8,8,8,7,13,13,14,16,12,10,9
040,2,4,29,Missouri,2,2,6,40,39,39,38,39,50,46,46,60,69,61,74
040,4,8,30,Montana,0,0,1,40,10692,10692,10785,10814,10049,9605,9660,10079,10227,10866,11371
040,4,8,30,Montana,0,0,2,40,55,55,56,49,59,49,63,69,64,74,70
040,4,8,30,Montana,0,0,3,40,682,682,691,715,715,730,698,718,714,784,730
040,4,8,30,Montana,0,0,4,40,111,111,112,108,96,98,101,121,130,131,125
040,4,8,30,Montana,0,0,5,40,13,13,11,10,9,12,10,16,7,13,14
040,4,8,30,Montana,0,0,6,40,204,204,204,215,210,244,222,229,248,273,299
040,4,8,30,Montana,0,1,1,40,10428,10428,10518,10536,9786,9325,9354,9758,9857,10461,10973
040,4,8,30,Montana,0,1,2,40,52,52,52,42,54,44,56,63,61,65,67
040,4,8,30,Montana,0,1,3,40,637,637,647,672,660,681,653,670,673,742,686
040,4,8,30,Montana,0,1,4,40,105,105,106,105,92,94,100,117,122,126,120
040,4,8,30,Montana,0,1,5,40,11,11,9,7,6,9,9,14,7,11,11
040,4,8,30,Montana,0,1,6,40,191,191,192,203,201,224,194,207,223,239,255
040,4,8,30,Montana,0,2,1,40,264,264,267,278,263,280,306,321,370,405,398
040,4,8,30,Montana,0,2,2,40,3,3,4,7,5,5,7,6,3,9,3
040,4,8,30,Montana,0,2,3,40,45,45,44,43,55,49,45,48,41,42,44
040,4,8,30,Montana,0,2,4,40,6,6,6,3,4,4,1,4,8,5,5
040,4,8,30,Montana,0,2,5,40,2,2,2,3,3,3,1,2,0,2,3
040,4,8,30,Montana,0,2,6,40,13,13,12,12,9,20,28,22,25,34,44
040,4,8,30,Montana,1,0,1,40,5421,5421,5454,5478,5143,4928,5009,5132,5253,5512,5912
040,4,8,30,Montana,1,0,2,40,35,35,37,37,43,30,38,42,39,45,45
040,4,8,30,Montana,1,0,3,40,354,354,353,360,365,370,354,354,362,410,365
040,4,8,30,Montana,1,0,4,40,33,33,34,37,33,42,41,48,48,37,48
040,4,8,30,Montana,1,0,5,40,8,8,6,4,5,5,3,8,4,11,9
040,4,8,30,Montana,1,0,6,40,89,89,88,98,93,119,102,105,130,129,149
040,4,8,30,Montana,1,1,1,40,5293,5293,5321,5337,5013,4787,4846,4949,5061,5286,5696
040,4,8,30,Montana,1,1,2,40,35,35,36,32,41,28,33,39,37,38,43
040,4,8,30,Montana,1,1,3,40,327,327,328,340,335,343,330,330,344,389,336
040,4,8,30,Montana,1,1,4,40,31,31,32,34,32,40,40,44,42,37,43
040,4,8,30,Montana,1,1,5,40,7,7,5,3,4,4,3,7,4,9,7
040,4,8,30,Montana,1,1,6,40,82,82,82,94,89,113,91,97,113,115,130
040,4,8,30,Montana,1,2,1,40,128,128,133,141,130,141,163,183,192,226,216
040,4,8,30,Montana,1,2,2,40,0,0,1,5,2,2,5,3,2,7,2
040,4,8,30,Montana,1,2,3,40,27,27,25,20,30,27,24,24,18,21,29
040,4,8,30,Montana,1,2,4,40,2,2,2,3,1,2,1,4,6,0,5
040,4,8,30,Montana,1,2,5,40,1,1,1,1,1,1,0,1,0,2,2
040,4,8,30,Montana,1,2,6,40,7,7,6,4,4,6,11,8,17,14,19
040,4,8,30,Montana,2,0,1,40,5271,5271,5331,5336,4906,4677,4651,4947,4974,5354,5459
040,4,8,30,Montana,2,0,2,40,20,20,19,12,16,19,25,27,25,29,25
040,4,8,30,Montana,2,0,3,40,328,328,338,355,350,360,344,364,352,374,365
040,4,8,30,Montana,2,0,4,40,78,78,78,71,63,56,60,73,82,94,77
040,4,8,30,Montana,2,0,5,40,5,5,5,6,4,7,7,8,3,2,5
040,4,8,30,Montana,2,0,6,40,115,115,116,117,117,125,120,124,118,144,150
040,4,8,30,Montana,2,1,1,40,5135,5135,5197,5199,4773,4538,4508,4809,4796,5175,5277
040,4,8,30,Montana,2,1,2,40,17,17,16,10,13,16,23,24,24,27,24
040,4,8,30,Montana,2,1,3,40,310,310,319,332,325,338,323,340,329,353,350
040,4,8,30,Montana,2,1,4,40,74,74,74,71,60,54,60,73,80,89,77
040,4,8,30,Montana,2,1,5,40,4,4,4,4,2,5,6,7,3,2,4
040,4,8,30,Montana,2,1,6,40,109,109,110,109,112,111,103,110,110,124,125
040,4,8,30,Montana,2,2,1,40,136,136,134,137,133,139,143,138,178,179,182
040,4,8,30,Montana,2,2,2,40,3,3,3,2,3,3,2,3,1,2,1
040,4,8,30,Montana,2,2,3,40,18,18,19,23,25,22,21,24,23,21,15
040,4,8,30,Montana,2,2,4,40,4,4,4,0,3,2,0,0,2,5,0
040,4,8,30,Montana,2,2,5,40,1,1,1,2,2,2,1,1,0,0,1
040,4,8,30,Montana,2,2,6,40,6,6,6,8,5,14,17,14,8,20,25
040,2,4,31,Nebraska,0,0,1,40,20952,20952,20901,20610,19918,18803,18854,19951,19312,20088,20481
040,2,4,31,Nebraska,0,0,2,40,1119,1119,1110,1095,1163,1073,1084,1177,1106,1141,1221
040,2,4,31,Nebraska,0,0,3,40,308,308,314,318,305,305,307,352,336,337,311
040,2,4,31,Nebraska,0,0,4,40,595,595,591,564,595,626,682,677,713,714,721
040,2,4,31,Nebraska,0,0,5,40,22,22,23,29,29,30,26,34,39,37,34
040,2,4,31,Nebraska,0,0,6,40,267,267,262,254,276,269,250,286,311,333,374
040,2,4,31,Nebraska,0,1,1,40,18816,18816,18802,18544,17712,16624,16534,17586,16954,17668,17955
040,2,4,31,Nebraska,0,1,2,40,1062,1062,1060,1054,1097,1014,1021,1100,1040,1075,1151
040,2,4,31,Nebraska,0,1,3,40,189,189,191,195,186,177,178,210,177,201,165
040,2,4,31,Nebraska,0,1,4,40,583,583,577,547,581,610,666,659,703,701,702
040,2,4,31,Nebraska,0,1,5,40,10,10,10,12,9,19,13,16,16,15,19
040,2,4,31,Nebraska,0,1,6,40,220,220,217,210,223,220,207,222,251,276,296
040,2,4,31,Nebraska,0,2,1,40,2136,2136,2099,2066,2206,2179,2320,2365,2358,2420,2526
040,2,4,31,Nebraska,0,2,2,40,57,57,50,41,66,59,63,77,66,66,70
040,2,4,31,Nebraska,0,2,3,40,119,119,123,123,119,128,129,142,159,136,146
040,2,4,31,Nebraska,0,2,4,40,12,12,14,17,14,16,16,18,10,13,19
040,2,4,31,Nebraska,0,2,5,40,12,12,13,17,20,11,13,18,23,22,15
040,2,4,31,Nebraska,0,2,6,40,47,47,45,44,53,49,43,64,60,57,78
040,2,4,31,Nebraska,1,0,1,40,10661,10661,10649,10501,10018,9572,9567,10196,9791,10196,10469
040,2,4,31,Nebraska,1,0,2,40,582,582,577,560,611,518,529,607,590,613,653
040,2,4,31,Nebraska,1,0,3,40,165,165,166,160,162,168,143,168,181,178,159
040,2,4,31,Nebraska,1,0,4,40,283,283,284,272,291,323,320,328,331,308,321
040,2,4,31,Nebraska,1,0,5,40,11,11,12,16,17,16,13,19,24,25,16
040,2,4,31,Nebraska,1,0,6,40,121,121,121,124,133,142,116,157,169,168,194
040,2,4,31,Nebraska,1,1,1,40,9498,9498,9503,9371,8860,8439,8351,8911,8581,8933,9116
040,2,4,31,Nebraska,1,1,2,40,558,558,556,542,576,493,498,564,553,580,616
040,2,4,31,Nebraska,1,1,3,40,89,89,91,97,94,95,76,100,88,98,81
040,2,4,31,Nebraska,1,1,4,40,279,279,278,262,284,312,313,316,323,298,308
040,2,4,31,Nebraska,1,1,5,40,4,4,5,8,5,12,6,9,11,9,9
040,2,4,31,Nebraska,1,1,6,40,94,94,95,100,105,115,90,123,137,137,152
040,2,4,31,Nebraska,1,2,1,40,1163,1163,1146,1130,1158,1133,1216,1285,1210,1263,1353
040,2,4,31,Nebraska,1,2,2,40,24,24,21,18,35,25,31,43,37,33,37
040,2,4,31,Nebraska,1,2,3,40,76,76,75,63,68,73,67,68,93,80,78
040,2,4,31,Nebraska,1,2,4,40,4,4,6,10,7,11,7,12,8,10,13
040,2,4,31,Nebraska,1,2,5,40,7,7,7,8,12,4,7,10,13,16,7
040,2,4,31,Nebraska,1,2,6,40,27,27,26,24,28,27,26,34,32,31,42
040,2,4,31,Nebraska,2,0,1,40,10291,10291,10252,10109,9900,9231,9287,9755,9521,9892,10012
040,2,4,31,Nebraska,2,0,2,40,537,537,533,535,552,555,555,570,516,528,568
040,2,4,31,Nebraska,2,0,3,40,143,143,148,158,143,137,164,184,155,159,152
040,2,4,31,Nebraska,2,0,4,40,312,312,307,292,304,303,362,349,382,406,400
040,2,4,31,Nebraska,2,0,5,40,11,11,11,13,12,14,13,15,15,12,18
040,2,4,31,Nebraska,2,0,6,40,146,146,141,130,143,127,134,129,142,165,180
040,2,4,31,Nebraska,2,1,1,40,9318,9318,9299,9173,8852,8185,8183,8675,8373,8735,8839
040,2,4,31,Nebraska,2,1,2,40,504,504,504,512,521,521,523,536,487,495,535
040,2,4,31,Nebraska,2,1,3,40,100,100,100,98,92,82,102,110,89,103,84
040,2,4,31,Nebraska,2,1,4,40,304,304,299,285,297,298,353,343,380,403,394
040,2,4,31,Nebraska,2,1,5,40,6,6,5,4,4,7,7,7,5,6,10
040,2,4,31,Nebraska,2,1,6,40,126,126,122,110,118,105,117,99,114,139,144
040,2,4,31,Nebraska,2,2,1,40,973,973,953,936,1048,1046,1104,1080,1148,1157,1173
040,2,4,31,Nebraska,2,2,2,40,33,33,29,23,31,34,32,34,29,33,33
040,2,4,31,Nebraska,2,2,3,40,43,43,48,60,51,55,62,74,66,56,68
040,2,4,31,Nebraska,2,2,4,40,8,8,8,7,7,5,9,6,2,3,6
040,2,4,31,Nebraska,2,2,5,40,5,5,6,9,8,7,6,8,10,6,8
040,2,4,31,Nebraska,2,2,6,40,20,20,19,20,25,22,17,30,28,26,36
040,4,8,32,Nevada,0,0,1,40,32362,32363,32238,31201,29199,27882,27339,28352,27577,28345,29051
040,4,8,32,Nevada,0,0,2,40,3731,3731,3676,3591,3584,3463,3454,3527,3523,3821,4064
040,4,8,32,Nevada,0,0,3,40,617,617,624,614,598,591,591,610,613,663,672
040,4,8,32,Nevada,0,0,4,40,3607,3607,3649,3556,3548,3616,3667,3634,3598,3727,3806
040,4,8,32,Nevada,0,0,5,40,270,270,272,284,293,315,302,305,338,359,347
040,4,8,32,Nevada,0,0,6,40,1051,1051,1061,1104,1066,1051,1080,1199,1280,1386,1424
040,4,8,32,Nevada,0,1,1,40,21987,21988,21893,20891,18848,17484,16914,17325,16747,17345,17750
040,4,8,32,Nevada,0,1,2,40,3435,3435,3390,3314,3253,3157,3122,3200,3188,3443,3715
040,4,8,32,Nevada,0,1,3,40,321,321,327,344,325,306,295,314,296,341,324
040,4,8,32,Nevada,0,1,4,40,3457,3457,3499,3411,3389,3424,3498,3453,3421,3534,3594
040,4,8,32,Nevada,0,1,5,40,230,230,230,232,246,265,253,251,269,288,286
040,4,8,32,Nevada,0,1,6,40,833,833,838,856,818,804,839,885,986,1042,1086
040,4,8,32,Nevada,0,2,1,40,10375,10375,10345,10310,10351,10398,10425,11027,10830,11000,11301
040,4,8,32,Nevada,0,2,2,40,296,296,286,277,331,306,332,327,335,378,349
040,4,8,32,Nevada,0,2,3,40,296,296,297,270,273,285,296,296,317,322,348
040,4,8,32,Nevada,0,2,4,40,150,150,150,145,159,192,169,181,177,193,212
040,4,8,32,Nevada,0,2,5,40,40,40,42,52,47,50,49,54,69,71,61
040,4,8,32,Nevada,0,2,6,40,218,218,223,248,248,247,241,314,294,344,338
040,4,8,32,Nevada,1,0,1,40,17161,17161,17069,16363,15013,14347,14122,14642,14165,14561,15243
040,4,8,32,Nevada,1,0,2,40,1963,1963,1939,1866,1868,1765,1746,1781,1799,1907,2026
040,4,8,32,Nevada,1,0,3,40,332,332,328,309,304,279,288,306,313,326,356
040,4,8,32,Nevada,1,0,4,40,1614,1614,1627,1571,1586,1606,1637,1604,1594,1586,1590
040,4,8,32,Nevada,1,0,5,40,130,130,131,141,145,161,137,156,155,158,174
040,4,8,32,Nevada,1,0,6,40,507,507,505,516,503,511,528,606,611,681,671
040,4,8,32,Nevada,1,1,1,40,11692,11692,11621,11007,9856,9130,8877,9131,8730,9030,9347
040,4,8,32,Nevada,1,1,2,40,1809,1809,1790,1734,1719,1617,1602,1621,1623,1727,1842
040,4,8,32,Nevada,1,1,3,40,172,172,169,171,152,142,137,144,140,161,152
040,4,8,32,Nevada,1,1,4,40,1532,1532,1547,1502,1513,1518,1553,1517,1501,1490,1491
040,4,8,32,Nevada,1,1,5,40,109,109,109,113,120,134,114,128,125,125,137
040,4,8,32,Nevada,1,1,6,40,398,398,392,384,395,389,403,447,481,507,486
040,4,8,32,Nevada,1,2,1,40,5469,5469,5448,5356,5157,5217,5245,5511,5435,5531,5896
040,4,8,32,Nevada,1,2,2,40,154,154,149,132,149,148,144,160,176,180,184
040,4,8,32,Nevada,1,2,3,40,160,160,159,138,152,137,151,162,173,165,204
040,4,8,32,Nevada,1,2,4,40,82,82,80,69,73,88,84,87,93,96,99
040,4,8,32,Nevada,1,2,5,40,21,21,22,28,25,27,23,28,30,33,37
040,4,8,32,Nevada,1,2,6,40,109,109,113,132,108,122,125,159,130,174,185
040,4,8,32,Nevada,2,0,1,40,15201,15202,15169,14838,14186,13535,13217,13710,13412,13784,13808
040,4,8,32,Nevada,2,0,2,40,1768,1768,1737,1725,1716,1698,1708,1746,1724,1914,2038
040,4,8,32,Nevada,2,0,3,40,285,285,296,305,294,312,303,304,300,337,316
040,4,8,32,Nevada,2,0,4,40,1993,1993,2022,1985,1962,2010,2030,2030,2004,2141,2216
040,4,8,32,Nevada,2,0,5,40,140,140,141,143,148,154,165,149,183,201,173
040,4,8,32,Nevada,2,0,6,40,544,544,556,588,563,540,552,593,669,705,753
040,4,8,32,Nevada,2,1,1,40,10295,10296,10272,9884,8992,8354,8037,8194,8017,8315,8403
040,4,8,32,Nevada,2,1,2,40,1626,1626,1600,1580,1534,1540,1520,1579,1565,1716,1873
040,4,8,32,Nevada,2,1,3,40,149,149,158,173,173,164,158,170,156,180,172
040,4,8,32,Nevada,2,1,4,40,1925,1925,1952,1909,1876,1906,1945,1936,1920,2044,2103
040,4,8,32,Nevada,2,1,5,40,121,121,121,119,126,131,139,123,144,163,149
040,4,8,32,Nevada,2,1,6,40,435,435,446,472,423,415,436,438,505,535,600
040,4,8,32,Nevada,2,2,1,40,4906,4906,4897,4954,5194,5181,5180,5516,5395,5469,5405
040,4,8,32,Nevada,2,2,2,40,142,142,137,145,182,158,188,167,159,198,165
040,4,8,32,Nevada,2,2,3,40,136,136,138,132,121,148,145,134,144,157,144
040,4,8,32,Nevada,2,2,4,40,68,68,70,76,86,104,85,94,84,97,113
040,4,8,32,Nevada,2,2,5,40,19,19,20,24,22,23,26,26,39,38,24
040,4,8,32,Nevada,2,2,6,40,109,109,110,116,140,125,116,155,164,170,153
040,1,1,33,New Hampshire,0,0,1,40,18075,18075,18063,17675,15926,14474,13782,13945,13178,13486,13920
040,1,1,33,New Hampshire,0,0,2,40,267,267,263,261,292,272,292,274,287,297,322
040,1,1,33,New Hampshire,0,0,3,40,55,55,53,48,50,45,50,46,62,40,40
040,1,1,33,New Hampshire,0,0,4,40,547,547,572,618,641,608,638,671,668,653,625
040,1,1,33,New Hampshire,0,0,5,40,6,6,7,11,12,8,5,8,4,5,10
040,1,1,33,New Hampshire,0,0,6,40,190,190,189,195,206,172,175,191,181,178,210
040,1,1,33,New Hampshire,0,1,1,40,17629,17629,17622,17240,15461,14063,13331,13426,12567,12892,13234
040,1,1,33,New Hampshire,0,1,2,40,234,234,228,217,247,229,234,237,242,235,264
040,1,1,33,New Hampshire,0,1,3,40,41,41,40,38,34,37,30,33,40,26,22
040,1,1,33,New Hampshire,0,1,4,40,541,541,565,606,634,599,632,662,661,648,618
040,1,1,33,New Hampshire,0,1,5,40,5,5,5,7,9,4,1,1,3,1,4
040,1,1,33,New Hampshire,0,1,6,40,176,176,174,170,174,155,154,169,160,154,180
040,1,1,33,New Hampshire,0,2,1,40,446,446,441,435,465,411,451,519,611,594,686
040,1,1,33,New Hampshire,0,2,2,40,33,33,35,44,45,43,58,37,45,62,58
040,1,1,33,New Hampshire,0,2,3,40,14,14,13,10,16,8,20,13,22,14,18
040,1,1,33,New Hampshire,0,2,4,40,6,6,7,12,7,9,6,9,7,5,7
040,1,1,33,New Hampshire,0,2,5,40,1,1,2,4,3,4,4,7,1,4,6
040,1,1,33,New Hampshire,0,2,6,40,14,14,15,25,32,17,21,22,21,24,30
040,1,1,33,New Hampshire,1,0,1,40,8987,8987,8960,8698,7778,7075,6819,6890,6493,6639,6937
040,1,1,33,New Hampshire,1,0,2,40,169,169,167,162,179,164,170,157,175,188,190
040,1,1,33,New Hampshire,1,0,3,40,27,27,25,21,26,23,25,23,30,20,16
040,1,1,33,New Hampshire,1,0,4,40,303,303,309,302,301,281,303,326,317,332,287
040,1,1,33,New Hampshire,1,0,5,40,3,3,3,4,3,5,1,5,4,5,5
040,1,1,33,New Hampshire,1,0,6,40,84,84,85,95,98,79,84,93,87,75,106
040,1,1,33,New Hampshire,1,1,1,40,8779,8779,8752,8493,7545,6868,6602,6635,6154,6320,6576
040,1,1,33,New Hampshire,1,1,2,40,147,147,143,131,152,140,138,132,147,150,163
040,1,1,33,New Hampshire,1,1,3,40,22,22,20,15,17,21,17,16,20,13,10
040,1,1,33,New Hampshire,1,1,4,40,302,302,307,298,296,276,301,320,313,329,283
040,1,1,33,New Hampshire,1,1,5,40,2,2,2,3,2,3,0,1,3,1,0
040,1,1,33,New Hampshire,1,1,6,40,79,79,79,82,85,74,73,78,76,64,86
040,1,1,33,New Hampshire,1,2,1,40,208,208,208,205,233,207,217,255,339,319,361
040,1,1,33,New Hampshire,1,2,2,40,22,22,24,31,27,24,32,25,28,38,27
040,1,1,33,New Hampshire,1,2,3,40,5,5,5,6,9,2,8,7,10,7,6
040,1,1,33,New Hampshire,1,2,4,40,1,1,2,4,5,5,2,6,4,3,4
040,1,1,33,New Hampshire,1,2,5,40,1,1,1,1,1,2,1,4,1,4,5
040,1,1,33,New Hampshire,1,2,6,40,5,5,6,13,13,5,11,15,11,11,20
040,1,1,33,New Hampshire,2,0,1,40,9088,9088,9103,8977,8148,7399,6963,7055,6685,6847,6983
040,1,1,33,New Hampshire,2,0,2,40,98,98,96,99,113,108,122,117,112,109,132
040,1,1,33,New Hampshire,2,0,3,40,28,28,28,27,24,22,25,23,32,20,24
040,1,1,33,New Hampshire,2,0,4,40,244,244,263,316,340,327,335,345,351,321,338
040,1,1,33,New Hampshire,2,0,5,40,3,3,4,7,9,3,4,3,0,0,5
040,1,1,33,New Hampshire,2,0,6,40,106,106,104,100,108,93,91,98,94,103,104
040,1,1,33,New Hampshire,2,1,1,40,8850,8850,8870,8747,7916,7195,6729,6791,6413,6572,6658
040,1,1,33,New Hampshire,2,1,2,40,87,87,85,86,95,89,96,105,95,85,101
040,1,1,33,New Hampshire,2,1,3,40,19,19,20,23,17,16,13,17,20,13,12
040,1,1,33,New Hampshire,2,1,4,40,239,239,258,308,338,323,331,342,348,319,335
040,1,1,33,New Hampshire,2,1,5,40,3,3,3,4,7,1,1,0,0,0,4
040,1,1,33,New Hampshire,2,1,6,40,97,97,95,88,89,81,81,91,84,90,94
040,1,1,33,New Hampshire,2,2,1,40,238,238,233,230,232,204,234,264,272,275,325
040,1,1,33,New Hampshire,2,2,2,40,11,11,11,13,18,19,26,12,17,24,31
040,1,1,33,New Hampshire,2,2,3,40,9,9,8,4,7,6,12,6,12,7,12
040,1,1,33,New Hampshire,2,2,4,40,5,5,5,8,2,4,4,3,3,2,3
040,1,1,33,New Hampshire,2,2,5,40,0,0,1,3,2,2,3,3,0,0,1
040,1,1,33,New Hampshire,2,2,6,40,9,9,9,12,19,12,10,7,10,13,10
040,1,2,34,New Jersey,0,0,1,40,96314,96316,95514,91118,83568,78156,76662,78510,75088,75813,76943
040,1,2,34,New Jersey,0,0,2,40,20305,20306,20122,19406,18379,17582,17129,17465,16817,17278,17402
040,1,2,34,New Jersey,0,0,3,40,768,768,780,788,743,778,785,861,853,825,912
040,1,2,34,New Jersey,0,0,4,40,13401,13401,13652,13937,14611,14768,15006,15396,15137,15271,15013
040,1,2,34,New Jersey,0,0,5,40,121,121,120,110,117,116,107,116,135,144,148
040,1,2,34,New Jersey,0,0,6,40,1809,1809,1831,1860,1788,1795,1777,1873,1909,1964,2048
040,1,2,34,New Jersey,0,1,1,40,74635,74637,73873,69411,62241,57018,54956,55691,52590,52890,53199
040,1,2,34,New Jersey,0,1,2,40,18201,18201,18018,17258,16208,15436,14852,15099,14371,14625,14756
040,1,2,34,New Jersey,0,1,3,40,152,152,163,184,153,155,133,154,147,136,135
040,1,2,34,New Jersey,0,1,4,40,13215,13215,13456,13726,14399,14557,14794,15161,14913,15020,14779
040,1,2,34,New Jersey,0,1,5,40,39,39,39,34,41,40,35,43,42,39,40
040,1,2,34,New Jersey,0,1,6,40,1218,1218,1230,1238,1178,1150,1140,1165,1215,1221,1286
040,1,2,34,New Jersey,0,2,1,40,21679,21679,21641,21707,21327,21138,21706,22819,22498,22923,23744
040,1,2,34,New Jersey,0,2,2,40,2104,2105,2104,2148,2171,2146,2277,2366,2446,2653,2646
040,1,2,34,New Jersey,0,2,3,40,616,616,617,604,590,623,652,707,706,689,777
040,1,2,34,New Jersey,0,2,4,40,186,186,196,211,212,211,212,235,224,251,234
040,1,2,34,New Jersey,0,2,5,40,82,82,81,76,76,76,72,73,93,105,108
040,1,2,34,New Jersey,0,2,6,40,591,591,601,622,610,645,637,708,694,743,762
040,1,2,34,New Jersey,1,0,1,40,47952,47953,47462,45110,41626,39014,38384,39566,37763,38026,38657
040,1,2,34,New Jersey,1,0,2,40,9582,9583,9434,8879,8572,8104,8007,8214,7820,8135,8166
040,1,2,34,New Jersey,1,0,3,40,405,405,416,424,386,416,404,462,457,456,511
040,1,2,34,New Jersey,1,0,4,40,6461,6461,6619,6815,7143,7206,7395,7575,7485,7345,7226
040,1,2,34,New Jersey,1,0,5,40,55,55,55,50,54,47,58,66,75,71,86
040,1,2,34,New Jersey,1,0,6,40,886,886,889,878,805,892,856,876,905,914,993
040,1,2,34,New Jersey,1,1,1,40,36818,36819,36384,34156,30677,28093,27139,27706,26235,26258,26458
040,1,2,34,New Jersey,1,1,2,40,8573,8573,8429,7883,7507,7084,6938,7076,6656,6865,6885
040,1,2,34,New Jersey,1,1,3,40,78,78,82,90,68,82,63,74,71,72,73
040,1,2,34,New Jersey,1,1,4,40,6392,6392,6537,6705,7046,7105,7280,7467,7364,7218,7098
040,1,2,34,New Jersey,1,1,5,40,14,14,15,13,15,14,17,24,21,18,19
040,1,2,34,New Jersey,1,1,6,40,585,585,591,583,517,561,540,519,569,570,618
040,1,2,34,New Jersey,1,2,1,40,11134,11134,11078,10954,10949,10921,11245,11860,11528,11768,12199
040,1,2,34,New Jersey,1,2,2,40,1009,1010,1005,996,1065,1020,1069,1138,1164,1270,1281
040,1,2,34,New Jersey,1,2,3,40,327,327,334,334,318,334,341,388,386,384,438
040,1,2,34,New Jersey,1,2,4,40,69,69,82,110,97,101,115,108,121,127,128
040,1,2,34,New Jersey,1,2,5,40,41,41,40,37,39,33,41,42,54,53,67
040,1,2,34,New Jersey,1,2,6,40,301,301,298,295,288,331,316,357,336,344,375
040,1,2,34,New Jersey,2,0,1,40,48362,48363,48052,46008,41942,39142,38278,38944,37325,37787,38286
